,CustomerContinent,ProductCategory,dateOfPurchase,TotalQuantity,TotalRevenue
7370,Oceania,Industrial,2020-07,8.0,7569.599999999999
7371,Oceania,Industrial,2020-08,2.0,813.6
7372,Oceania,Industrial,2020-09,5.0,3989.7
7373,Oceania,Industrial,2020-10,4.0,2565.0
7374,Oceania,Industrial,2020-11,,
7375,Oceania,Industrial,2020-12,,
7376,Oceania,Industrial,2016-07,15.0,5012.7
7377,Oceania,Industrial,2016-08,3.0,1738.09
7378,Oceania,Industrial,2017-11,9.0,1269.0
7379,Oceania,Industrial,2019-11,,
7380,Oceania,Jewelery,2016-01,6.0,4306.8
7381,Oceania,Jewelery,2016-02,,
7382,Oceania,Jewelery,2016-03,,
7383,Oceania,Jewelery,2016-04,7.0,2002.56
7384,Oceania,Jewelery,2016-05,15.0,4362.599999999999
7385,Oceania,Jewelery,2016-06,9.0,5239.08
7386,Oceania,Jewelery,2016-09,2.0,1643.52
7387,Oceania,Jewelery,2016-10,1.0,633.56
7388,Oceania,Jewelery,2016-11,4.0,1887.52
7389,Oceania,Jewelery,2016-12,21.0,8436.74
7390,Oceania,Jewelery,2017-01,,
7391,Oceania,Jewelery,2017-02,5.0,1035.0
7392,Oceania,Jewelery,2017-03,10.0,1392.0
7393,Oceania,Jewelery,2017-04,,
7394,Oceania,Jewelery,2017-05,,
7395,Oceania,Jewelery,2017-06,11.0,4766.4
7396,Oceania,Jewelery,2017-07,14.0,10099.400000000001
7397,Oceania,Jewelery,2017-08,16.0,5926.41
7398,Oceania,Jewelery,2017-09,,
7399,Oceania,Jewelery,2017-10,1.0,531.05
7400,Oceania,Jewelery,2017-12,10.0,5841.16
7401,Oceania,Jewelery,2018-01,6.0,2396.94
7402,Oceania,Jewelery,2018-02,2.0,959.0400000000001
7403,Oceania,Jewelery,2018-03,11.0,7384.41
7404,Oceania,Jewelery,2018-04,4.0,1029.48
7405,Oceania,Jewelery,2018-05,,
7406,Oceania,Jewelery,2018-06,4.0,1396.8
7407,Oceania,Jewelery,2018-07,19.0,10017.95
7408,Oceania,Jewelery,2018-08,13.0,11234.08
7409,Oceania,Jewelery,2018-09,6.0,4929.360000000001
7410,Oceania,Jewelery,2018-10,,
7411,Oceania,Jewelery,2018-11,3.0,819.72
7412,Oceania,Jewelery,2018-12,9.0,335.79
7413,Oceania,Jewelery,2019-01,,
7414,Oceania,Jewelery,2019-02,,
7415,Oceania,Jewelery,2019-03,6.0,5569.74
7416,Oceania,Jewelery,2019-04,18.0,5382.36
7417,Oceania,Jewelery,2019-05,,
7418,Oceania,Jewelery,2019-06,2.0,1381.3
7419,Oceania,Jewelery,2019-07,14.0,10153.44
7420,Oceania,Jewelery,2019-08,8.0,6226.8
7421,Oceania,Jewelery,2019-09,8.0,4017.6
7422,Oceania,Jewelery,2019-10,,
7423,Oceania,Jewelery,2019-12,22.0,11787.26
7424,Oceania,Jewelery,2020-01,18.0,11873.05
7425,Oceania,Jewelery,2020-02,,
7426,Oceania,Jewelery,2020-03,10.0,8051.05
7427,Oceania,Jewelery,2020-04,20.0,15348.57
7428,Oceania,Jewelery,2020-05,,
7429,Oceania,Jewelery,2020-06,13.0,6968.15
7430,Oceania,Jewelery,2020-07,1.0,75.44
7431,Oceania,Jewelery,2020-08,,
7432,Oceania,Jewelery,2020-09,8.0,5007.12
7433,Oceania,Jewelery,2020-10,10.0,7930.400000000001
7434,Oceania,Jewelery,2020-11,18.0,8431.099999999999
7435,Oceania,Jewelery,2020-12,10.0,7326.969999999999
7436,Oceania,Jewelery,2016-07,8.0,121.6
7437,Oceania,Jewelery,2016-08,17.0,13361.0
7438,Oceania,Jewelery,2017-11,3.0,977.13
7439,Oceania,Jewelery,2019-11,11.0,3473.47
7440,Oceania,Kids,2016-01,8.0,5564.16
7441,Oceania,Kids,2016-02,,
7442,Oceania,Kids,2016-03,1.0,345.6
7443,Oceania,Kids,2016-04,,
7444,Oceania,Kids,2016-05,3.0,1755.3600000000001
7445,Oceania,Kids,2016-06,8.0,7402.799999999999
7446,Oceania,Kids,2016-09,20.0,11877.47
7447,Oceania,Kids,2016-10,5.0,2011.92
7448,Oceania,Kids,2016-11,13.0,1497.8600000000001
7449,Oceania,Kids,2016-12,,
7450,Oceania,Kids,2017-01,,
7451,Oceania,Kids,2017-02,11.0,1621.8
7452,Oceania,Kids,2017-03,,
7453,Oceania,Kids,2017-04,3.0,1541.43
7454,Oceania,Kids,2017-05,23.0,10106.48
7455,Oceania,Kids,2017-06,13.0,10308.419999999998
7456,Oceania,Kids,2017-07,20.0,11897.34
7457,Oceania,Kids,2017-08,7.0,3803.52
7458,Oceania,Kids,2017-09,1.0,217.92
7459,Oceania,Kids,2017-10,16.0,9050.18
7460,Oceania,Kids,2017-12,3.0,2383.76
7461,Oceania,Kids,2018-01,11.0,2603.0
7462,Oceania,Kids,2018-02,,
7463,Oceania,Kids,2018-03,10.0,6326.23
7464,Oceania,Kids,2018-04,12.0,6098.579999999999
7465,Oceania,Kids,2018-05,,
7466,Oceania,Kids,2018-06,,
7467,Oceania,Kids,2018-07,9.0,7751.7
7468,Oceania,Kids,2018-08,,
7469,Oceania,Kids,2018-09,6.0,1833.1
7470,Oceania,Kids,2018-10,6.0,2014.2
7471,Oceania,Kids,2018-11,7.0,6111.349999999999
7472,Oceania,Kids,2018-12,13.0,6990.650000000001
7473,Oceania,Kids,2019-01,13.0,6405.839999999999
7474,Oceania,Kids,2019-02,14.0,5440.12
7475,Oceania,Kids,2019-03,,
7476,Oceania,Kids,2019-04,,
7477,Oceania,Kids,2019-05,,
7478,Oceania,Kids,2019-06,3.0,549.24
7479,Oceania,Kids,2019-07,,
7480,Oceania,Kids,2019-08,11.0,3067.2799999999997
7481,Oceania,Kids,2019-09,25.0,9309.56
7482,Oceania,Kids,2019-10,18.0,12035.1
7483,Oceania,Kids,2019-12,3.0,129.6
7484,Oceania,Kids,2020-01,6.0,1105.92
7485,Oceania,Kids,2020-02,,
7486,Oceania,Kids,2020-03,,
7487,Oceania,Kids,2020-04,1.0,792.12
7488,Oceania,Kids,2020-05,8.0,5403.12
7489,Oceania,Kids,2020-06,6.0,1658.7
7490,Oceania,Kids,2020-07,7.0,5782.98
7491,Oceania,Kids,2020-08,8.0,3526.8799999999997
7492,Oceania,Kids,2020-09,9.0,6104.7
7493,Oceania,Kids,2020-10,22.0,10931.669999999998
7494,Oceania,Kids,2020-11,,
7495,Oceania,Kids,2020-12,12.0,4555.84
7496,Oceania,Kids,2016-07,,
7497,Oceania,Kids,2016-08,14.0,2296.42
7498,Oceania,Kids,2017-11,1.0,297.97999999999996
7499,Oceania,Kids,2019-11,8.0,3310.7999999999997
7500,Oceania,Movies,2016-01,17.0,7284.24
7501,Oceania,Movies,2016-02,10.0,7227.0
7502,Oceania,Movies,2016-03,8.0,2220.62
7503,Oceania,Movies,2016-04,4.0,2902.3699999999994
7504,Oceania,Movies,2016-05,7.0,6390.65
7505,Oceania,Movies,2016-06,,
7506,Oceania,Movies,2016-09,8.0,4446.0
7507,Oceania,Movies,2016-10,,
7508,Oceania,Movies,2016-11,4.0,2016.0
7509,Oceania,Movies,2016-12,6.0,2062.08
7510,Oceania,Movies,2017-01,23.0,11501.32
7511,Oceania,Movies,2017-02,2.0,646.97
7512,Oceania,Movies,2017-03,1.0,706.56
7513,Oceania,Movies,2017-04,20.0,13806.96
7514,Oceania,Movies,2017-05,11.0,1600.7399999999998
7515,Oceania,Movies,2017-06,,
7516,Oceania,Movies,2017-07,10.0,633.6
7517,Oceania,Movies,2017-08,10.0,6470.1
7518,Oceania,Movies,2017-09,17.0,10435.74
7519,Oceania,Movies,2017-10,12.0,1618.24
7520,Oceania,Movies,2017-12,19.0,9685.04
7521,Oceania,Movies,2018-01,,
7522,Oceania,Movies,2018-02,,
7523,Oceania,Movies,2018-03,8.0,215.76
7524,Oceania,Movies,2018-04,7.0,3579.94
7525,Oceania,Movies,2018-05,,
7526,Oceania,Movies,2018-06,,
7527,Oceania,Movies,2018-07,9.0,2580.2999999999997
7528,Oceania,Movies,2018-08,,
7529,Oceania,Movies,2018-09,16.0,10301.31
7530,Oceania,Movies,2018-10,17.0,7786.66
7531,Oceania,Movies,2018-11,9.0,2006.5500000000002
7532,Oceania,Movies,2018-12,,
7533,Oceania,Movies,2019-01,7.0,3824.1
7534,Oceania,Movies,2019-02,3.0,2790.69
7535,Oceania,Movies,2019-03,9.0,1666.62
7536,Oceania,Movies,2019-04,7.0,5007.45
7537,Oceania,Movies,2019-05,14.0,3672.2
7538,Oceania,Movies,2019-06,,
7539,Oceania,Movies,2019-07,,
7540,Oceania,Movies,2019-08,2.0,698.4
7541,Oceania,Movies,2019-09,,
7542,Oceania,Movies,2019-10,5.0,2969.33
7543,Oceania,Movies,2019-12,9.0,5306.58
7544,Oceania,Movies,2020-01,6.0,2861.04
7545,Oceania,Movies,2020-02,10.0,4088.7
7546,Oceania,Movies,2020-03,8.0,1195.92
7547,Oceania,Movies,2020-04,19.0,4490.32
7548,Oceania,Movies,2020-05,5.0,2513.7
7549,Oceania,Movies,2020-06,,
7550,Oceania,Movies,2020-07,5.0,3034.35
7551,Oceania,Movies,2020-08,,
7552,Oceania,Movies,2020-09,9.0,7717.32
7553,Oceania,Movies,2020-10,1.0,447.45
7554,Oceania,Movies,2020-11,5.0,3311.55
7555,Oceania,Movies,2020-12,8.0,4195.9
7556,Oceania,Movies,2016-07,8.0,2868.32
7557,Oceania,Movies,2016-08,,
7558,Oceania,Movies,2017-11,21.0,8971.6
7559,Oceania,Movies,2019-11,7.0,1375.22
7560,Oceania,Music,2016-01,,
7561,Oceania,Music,2016-02,16.0,3960.0
7562,Oceania,Music,2016-03,6.0,54.0
7563,Oceania,Music,2016-04,15.0,5209.4
7564,Oceania,Music,2016-05,12.0,4265.7
7565,Oceania,Music,2016-06,7.0,6137.320000000001
7566,Oceania,Music,2016-09,,
7567,Oceania,Music,2016-10,1.0,98.94
7568,Oceania,Music,2016-11,9.0,4496.04
7569,Oceania,Music,2016-12,10.0,4968.6
7570,Oceania,Music,2017-01,,
7571,Oceania,Music,2017-02,,
7572,Oceania,Music,2017-03,4.0,2798.88
7573,Oceania,Music,2017-04,,
7574,Oceania,Music,2017-05,5.0,1694.02
7575,Oceania,Music,2017-06,7.0,2789.9199999999996
7576,Oceania,Music,2017-07,1.0,263.15
7577,Oceania,Music,2017-08,16.0,10303.24
7578,Oceania,Music,2017-09,22.0,8910.05
7579,Oceania,Music,2017-10,10.0,4596.2
7580,Oceania,Music,2017-12,8.0,28.8
7581,Oceania,Music,2018-01,,
7582,Oceania,Music,2018-02,5.0,2645.85
7583,Oceania,Music,2018-03,,
7584,Oceania,Music,2018-04,,
7585,Oceania,Music,2018-05,,
7586,Oceania,Music,2018-06,,
7587,Oceania,Music,2018-07,,
7588,Oceania,Music,2018-08,,
7589,Oceania,Music,2018-09,6.0,1272.96
7590,Oceania,Music,2018-10,2.0,1332.54
7591,Oceania,Music,2018-11,,
7592,Oceania,Music,2018-12,6.0,4264.26
7593,Oceania,Music,2019-01,5.0,1658.25
7594,Oceania,Music,2019-02,22.0,10678.32
7595,Oceania,Music,2019-03,3.0,537.57
7596,Oceania,Music,2019-04,,
7597,Oceania,Music,2019-05,,
7598,Oceania,Music,2019-06,6.0,3852.12
7599,Oceania,Music,2019-07,16.0,3366.42
7600,Oceania,Music,2019-08,,
7601,Oceania,Music,2019-09,7.0,506.65999999999997
7602,Oceania,Music,2019-10,13.0,1660.32
7603,Oceania,Music,2019-12,7.0,4119.36
7604,Oceania,Music,2020-01,,
7605,Oceania,Music,2020-02,8.0,3501.4799999999996
7606,Oceania,Music,2020-03,8.0,3722.4
7607,Oceania,Music,2020-04,,
7608,Oceania,Music,2020-05,29.0,15203.52
7609,Oceania,Music,2020-06,16.0,7927.01
7610,Oceania,Music,2020-07,18.0,8792.759999999998
7611,Oceania,Music,2020-08,,
7612,Oceania,Music,2020-09,5.0,409.5
7613,Oceania,Music,2020-10,7.0,2308.26
7614,Oceania,Music,2020-11,10.0,4923.0
7615,Oceania,Music,2020-12,,
7616,Oceania,Music,2016-07,13.0,2026.5800000000002
7617,Oceania,Music,2016-08,5.0,1881.6
7618,Oceania,Music,2017-11,10.0,8957.52
7619,Oceania,Music,2019-11,2.0,138.6
7620,Oceania,Outdoors,2016-01,,
7621,Oceania,Outdoors,2016-02,21.0,12558.0
7622,Oceania,Outdoors,2016-03,,
7623,Oceania,Outdoors,2016-04,15.0,5605.2
7624,Oceania,Outdoors,2016-05,1.0,424.08
7625,Oceania,Outdoors,2016-06,10.0,3330.4
7626,Oceania,Outdoors,2016-09,10.0,7894.5
7627,Oceania,Outdoors,2016-10,,
7628,Oceania,Outdoors,2016-11,22.0,7033.719999999999
7629,Oceania,Outdoors,2016-12,20.0,11508.029999999999
7630,Oceania,Outdoors,2017-01,12.0,6304.38
7631,Oceania,Outdoors,2017-02,9.0,6073.0599999999995
7632,Oceania,Outdoors,2017-03,10.0,5911.619999999999
7633,Oceania,Outdoors,2017-04,,
7634,Oceania,Outdoors,2017-05,8.0,5608.8
7635,Oceania,Outdoors,2017-06,4.0,1017.5999999999999
7636,Oceania,Outdoors,2017-07,5.0,272.52
7637,Oceania,Outdoors,2017-08,3.0,564.48
7638,Oceania,Outdoors,2017-09,1.0,337.59
7639,Oceania,Outdoors,2017-10,,
7640,Oceania,Outdoors,2017-12,8.0,5263.2
7641,Oceania,Outdoors,2018-01,,
7642,Oceania,Outdoors,2018-02,15.0,6393.24
7643,Oceania,Outdoors,2018-03,9.0,4893.96
7644,Oceania,Outdoors,2018-04,5.0,2822.4
7645,Oceania,Outdoors,2018-05,13.0,3691.2000000000003
7646,Oceania,Outdoors,2018-06,,
7647,Oceania,Outdoors,2018-07,14.0,7599.27
7648,Oceania,Outdoors,2018-08,,
7649,Oceania,Outdoors,2018-09,8.0,2509.58
7650,Oceania,Outdoors,2018-10,22.0,9988.76
7651,Oceania,Outdoors,2018-11,6.0,3946.8
7652,Oceania,Outdoors,2018-12,,
7653,Oceania,Outdoors,2019-01,,
7654,Oceania,Outdoors,2019-02,10.0,2853.76
7655,Oceania,Outdoors,2019-03,19.0,14835.179999999998
7656,Oceania,Outdoors,2019-04,,
7657,Oceania,Outdoors,2019-05,12.0,5961.94
7658,Oceania,Outdoors,2019-06,13.0,1478.6999999999998
7659,Oceania,Outdoors,2019-07,,
7660,Oceania,Outdoors,2019-08,9.0,4717.44
7661,Oceania,Outdoors,2019-09,3.0,1661.52
7662,Oceania,Outdoors,2019-10,7.0,5223.400000000001
7663,Oceania,Outdoors,2019-12,15.0,8413.44
7664,Oceania,Outdoors,2020-01,9.0,2459.1600000000003
7665,Oceania,Outdoors,2020-02,1.0,892.71
7666,Oceania,Outdoors,2020-03,7.0,3883.6
7667,Oceania,Outdoors,2020-04,8.0,1310.0800000000002
7668,Oceania,Outdoors,2020-05,,
7669,Oceania,Outdoors,2020-06,9.0,4163.400000000001
7670,Oceania,Outdoors,2020-07,16.0,10509.92
7671,Oceania,Outdoors,2020-08,9.0,3928.5600000000004
7672,Oceania,Outdoors,2020-09,23.0,635.22
7673,Oceania,Outdoors,2020-10,,
7674,Oceania,Outdoors,2020-11,7.0,5089.459999999999
7675,Oceania,Outdoors,2020-12,,
7676,Oceania,Outdoors,2016-07,2.0,874.8000000000001
7677,Oceania,Outdoors,2016-08,4.0,3781.8
7678,Oceania,Outdoors,2017-11,19.0,13091.82
7679,Oceania,Outdoors,2019-11,6.0,1511.52
7680,Oceania,Shoes,2016-01,7.0,4934.58
7681,Oceania,Shoes,2016-02,14.0,7974.749999999999
7682,Oceania,Shoes,2016-03,,
7683,Oceania,Shoes,2016-04,28.0,10829.98
7684,Oceania,Shoes,2016-05,,
7685,Oceania,Shoes,2016-06,4.0,1983.8
7686,Oceania,Shoes,2016-09,9.0,3025.24
7687,Oceania,Shoes,2016-10,11.0,1722.46
7688,Oceania,Shoes,2016-11,,
7689,Oceania,Shoes,2016-12,2.0,1433.52
7690,Oceania,Shoes,2017-01,,
7691,Oceania,Shoes,2017-02,12.0,8581.77
7692,Oceania,Shoes,2017-03,18.0,12290.3
7693,Oceania,Shoes,2017-04,15.0,1176.21
7694,Oceania,Shoes,2017-05,10.0,2631.2000000000003
7695,Oceania,Shoes,2017-06,9.0,7273.7
7696,Oceania,Shoes,2017-07,50.0,28143.03
7697,Oceania,Shoes,2017-08,6.0,817.3199999999999
7698,Oceania,Shoes,2017-09,,
7699,Oceania,Shoes,2017-10,15.0,10475.55
7700,Oceania,Shoes,2017-12,,
7701,Oceania,Shoes,2018-01,,
7702,Oceania,Shoes,2018-02,,
7703,Oceania,Shoes,2018-03,7.0,3583.62
7704,Oceania,Shoes,2018-04,16.0,8241.74
7705,Oceania,Shoes,2018-05,9.0,6767.82
7706,Oceania,Shoes,2018-06,6.0,4924.26
7707,Oceania,Shoes,2018-07,11.0,4485.14
7708,Oceania,Shoes,2018-08,11.0,3144.58
7709,Oceania,Shoes,2018-09,5.0,2034.45
7710,Oceania,Shoes,2018-10,4.0,3801.6
7711,Oceania,Shoes,2018-11,3.0,1980.68
7712,Oceania,Shoes,2018-12,1.0,296.24
7713,Oceania,Shoes,2019-01,15.0,7652.089999999999
7714,Oceania,Shoes,2019-02,4.0,830.9599999999999
7715,Oceania,Shoes,2019-03,3.0,1014.5999999999999
7716,Oceania,Shoes,2019-04,6.0,966.6
7717,Oceania,Shoes,2019-05,6.0,809.4
7718,Oceania,Shoes,2019-06,,
7719,Oceania,Shoes,2019-07,4.0,2718.0
7720,Oceania,Shoes,2019-08,2.0,762.5999999999999
7721,Oceania,Shoes,2019-09,1.0,167.04
7722,Oceania,Shoes,2019-10,,
7723,Oceania,Shoes,2019-12,16.0,9019.0
7724,Oceania,Shoes,2020-01,13.0,5973.95
7725,Oceania,Shoes,2020-02,8.0,3152.2400000000002
7726,Oceania,Shoes,2020-03,8.0,6241.6900000000005
7727,Oceania,Shoes,2020-04,,
7728,Oceania,Shoes,2020-05,,
7729,Oceania,Shoes,2020-06,,
7730,Oceania,Shoes,2020-07,4.0,1614.4799999999998
7731,Oceania,Shoes,2020-08,28.0,10988.46
7732,Oceania,Shoes,2020-09,,
7733,Oceania,Shoes,2020-10,9.0,1128.6
7734,Oceania,Shoes,2020-11,,
7735,Oceania,Shoes,2020-12,5.0,3486.5
7736,Oceania,Shoes,2016-07,1.0,612.48
7737,Oceania,Shoes,2016-08,22.0,8549.66
7738,Oceania,Shoes,2017-11,8.0,3819.84
7739,Oceania,Shoes,2019-11,4.0,316.8
7740,Oceania,Sports,2016-01,,
7741,Oceania,Sports,2016-02,17.0,14645.6
7742,Oceania,Sports,2016-03,18.0,7513.2
7743,Oceania,Sports,2016-04,4.0,2177.4
7744,Oceania,Sports,2016-05,10.0,8415.0
7745,Oceania,Sports,2016-06,4.0,2332.44
7746,Oceania,Sports,2016-09,3.0,1675.8
7747,Oceania,Sports,2016-10,25.0,11351.82
7748,Oceania,Sports,2016-11,6.0,2985.2999999999997
7749,Oceania,Sports,2016-12,11.0,5676.86
7750,Oceania,Sports,2017-01,8.0,2803.6400000000003
7751,Oceania,Sports,2017-02,7.0,1461.88
7752,Oceania,Sports,2017-03,35.0,13785.210000000001
7753,Oceania,Sports,2017-04,,
7754,Oceania,Sports,2017-05,11.0,3459.99
7755,Oceania,Sports,2017-06,21.0,9809.5
7756,Oceania,Sports,2017-07,9.0,4949.91
7757,Oceania,Sports,2017-08,,
7758,Oceania,Sports,2017-09,,
7759,Oceania,Sports,2017-10,2.0,1853.6799999999998
7760,Oceania,Sports,2017-12,13.0,8557.019999999999
7761,Oceania,Sports,2018-01,7.0,2198.16
7762,Oceania,Sports,2018-02,19.0,6135.34
7763,Oceania,Sports,2018-03,,
7764,Oceania,Sports,2018-04,4.0,2346.24
7765,Oceania,Sports,2018-05,9.0,8277.93
7766,Oceania,Sports,2018-06,7.0,2546.95
7767,Oceania,Sports,2018-07,1.0,579.84
7768,Oceania,Sports,2018-08,2.0,1456.0
7769,Oceania,Sports,2018-09,2.0,1224.8600000000001
7770,Oceania,Sports,2018-10,8.0,4322.32
7771,Oceania,Sports,2018-11,,
7772,Oceania,Sports,2018-12,,
7773,Oceania,Sports,2019-01,12.0,4150.17
7774,Oceania,Sports,2019-02,9.0,4522.139999999999
7775,Oceania,Sports,2019-03,2.0,1737.0
7776,Oceania,Sports,2019-04,,
7777,Oceania,Sports,2019-05,4.0,54.879999999999995
7778,Oceania,Sports,2019-06,5.0,2873.7
7779,Oceania,Sports,2019-07,8.0,478.79999999999995
7780,Oceania,Sports,2019-08,3.0,1649.34
7781,Oceania,Sports,2019-09,4.0,2584.4
7782,Oceania,Sports,2019-10,9.0,3734.7
7783,Oceania,Sports,2019-12,13.0,1830.4
7784,Oceania,Sports,2020-01,16.0,3424.66
7785,Oceania,Sports,2020-02,7.0,3930.29
7786,Oceania,Sports,2020-03,1.0,678.6
7787,Oceania,Sports,2020-04,17.0,9307.47
7788,Oceania,Sports,2020-05,4.0,1244.56
7789,Oceania,Sports,2020-06,18.0,11402.64
7790,Oceania,Sports,2020-07,4.0,2245.74
7791,Oceania,Sports,2020-08,,
7792,Oceania,Sports,2020-09,10.0,1746.0
7793,Oceania,Sports,2020-10,,
7794,Oceania,Sports,2020-11,9.0,6491.52
7795,Oceania,Sports,2020-12,2.0,1603.32
7796,Oceania,Sports,2016-07,19.0,6959.34
7797,Oceania,Sports,2016-08,,
7798,Oceania,Sports,2017-11,6.0,1722.24
7799,Oceania,Sports,2019-11,,
7800,Oceania,Tools,2016-01,6.0,5057.28
7801,Oceania,Tools,2016-02,13.0,5910.42
7802,Oceania,Tools,2016-03,28.0,20057.5
7803,Oceania,Tools,2016-04,,
7804,Oceania,Tools,2016-05,17.0,6293.16
7805,Oceania,Tools,2016-06,9.0,2334.15
7806,Oceania,Tools,2016-09,,
7807,Oceania,Tools,2016-10,19.0,8251.77
7808,Oceania,Tools,2016-11,12.0,8900.92
7809,Oceania,Tools,2016-12,12.0,5790.08
7810,Oceania,Tools,2017-01,,
7811,Oceania,Tools,2017-02,2.0,199.92
7812,Oceania,Tools,2017-03,16.0,5660.96
7813,Oceania,Tools,2017-04,10.0,327.6
7814,Oceania,Tools,2017-05,7.0,3862.18
7815,Oceania,Tools,2017-06,7.0,780.9300000000001
7816,Oceania,Tools,2017-07,1.0,792.0
7817,Oceania,Tools,2017-08,20.0,12938.72
7818,Oceania,Tools,2017-09,10.0,2711.72
7819,Oceania,Tools,2017-10,13.0,2382.0
7820,Oceania,Tools,2017-12,2.0,831.04
7821,Oceania,Tools,2018-01,13.0,3484.2799999999997
7822,Oceania,Tools,2018-02,8.0,1821.6
7823,Oceania,Tools,2018-03,9.0,4201.47
7824,Oceania,Tools,2018-04,7.0,3258.2
7825,Oceania,Tools,2018-05,,
7826,Oceania,Tools,2018-06,10.0,7048.8
7827,Oceania,Tools,2018-07,2.0,89.28
7828,Oceania,Tools,2018-08,16.0,8800.8
7829,Oceania,Tools,2018-09,28.0,11772.94
7830,Oceania,Tools,2018-10,12.0,1855.6399999999999
7831,Oceania,Tools,2018-11,,
7832,Oceania,Tools,2018-12,7.0,4650.42
7833,Oceania,Tools,2019-01,12.0,8465.439999999999
7834,Oceania,Tools,2019-02,6.0,2882.88
7835,Oceania,Tools,2019-03,9.0,7944.3
7836,Oceania,Tools,2019-04,20.0,13827.0
7837,Oceania,Tools,2019-05,,
7838,Oceania,Tools,2019-06,7.0,2903.67
7839,Oceania,Tools,2019-07,11.0,8393.24
7840,Oceania,Tools,2019-08,13.0,6490.2
7841,Oceania,Tools,2019-09,6.0,1866.84
7842,Oceania,Tools,2019-10,10.0,3554.9
7843,Oceania,Tools,2019-12,11.0,4298.58
7844,Oceania,Tools,2020-01,8.0,2383.92
7845,Oceania,Tools,2020-02,13.0,10277.189999999999
7846,Oceania,Tools,2020-03,18.0,9830.98
7847,Oceania,Tools,2020-04,16.0,3969.45
7848,Oceania,Tools,2020-05,2.0,351.14
7849,Oceania,Tools,2020-06,11.0,9405.91
7850,Oceania,Tools,2020-07,9.0,761.4
7851,Oceania,Tools,2020-08,10.0,5198.53
7852,Oceania,Tools,2020-09,18.0,485.76
7853,Oceania,Tools,2020-10,6.0,4362.96
7854,Oceania,Tools,2020-11,,
7855,Oceania,Tools,2020-12,10.0,6534.0
7856,Oceania,Tools,2016-07,20.0,8825.69
7857,Oceania,Tools,2016-08,6.0,4210.5599999999995
7858,Oceania,Tools,2017-11,12.0,2028.6
7859,Oceania,Tools,2019-11,,
7860,Oceania,Toys,2016-01,,
7861,Oceania,Toys,2016-02,11.0,4853.58
7862,Oceania,Toys,2016-03,10.0,4600.0
7863,Oceania,Toys,2016-04,8.0,4411.68
7864,Oceania,Toys,2016-05,9.0,3289.2
7865,Oceania,Toys,2016-06,6.0,1352.3999999999999
7866,Oceania,Toys,2016-09,,
7867,Oceania,Toys,2016-10,,
7868,Oceania,Toys,2016-11,,
7869,Oceania,Toys,2016-12,14.0,4314.219999999999
7870,Oceania,Toys,2017-01,9.0,6740.37
7871,Oceania,Toys,2017-02,5.0,1870.84
7872,Oceania,Toys,2017-03,11.0,8576.16
7873,Oceania,Toys,2017-04,17.0,6832.67
7874,Oceania,Toys,2017-05,,
7875,Oceania,Toys,2017-06,,
7876,Oceania,Toys,2017-07,3.0,2387.88
7877,Oceania,Toys,2017-08,,
7878,Oceania,Toys,2017-09,17.0,6287.76
7879,Oceania,Toys,2017-10,,
7880,Oceania,Toys,2017-12,13.0,7917.33
7881,Oceania,Toys,2018-01,9.0,5273.450000000001
7882,Oceania,Toys,2018-02,1.0,451.25
7883,Oceania,Toys,2018-03,8.0,5111.28
7884,Oceania,Toys,2018-04,21.0,8231.67
7885,Oceania,Toys,2018-05,,
7886,Oceania,Toys,2018-06,10.0,5952.400000000001
7887,Oceania,Toys,2018-07,5.0,896.6999999999999
7888,Oceania,Toys,2018-08,4.0,433.85999999999996
7889,Oceania,Toys,2018-09,4.0,2661.68
7890,Oceania,Toys,2018-10,14.0,11850.880000000001
7891,Oceania,Toys,2018-11,4.0,2850.0
7892,Oceania,Toys,2018-12,,
7893,Oceania,Toys,2019-01,10.0,798.0
7894,Oceania,Toys,2019-02,,
7895,Oceania,Toys,2019-03,3.0,2784.18
7896,Oceania,Toys,2019-04,17.0,9132.960000000001
7897,Oceania,Toys,2019-05,15.0,7990.709999999999
7898,Oceania,Toys,2019-06,16.0,4877.5
7899,Oceania,Toys,2019-07,7.0,6321.209999999999
7900,Oceania,Toys,2019-08,17.0,10307.38
7901,Oceania,Toys,2019-09,7.0,3837.0499999999997
7902,Oceania,Toys,2019-10,14.0,8723.880000000001
7903,Oceania,Toys,2019-12,12.0,6011.61
7904,Oceania,Toys,2020-01,7.0,6310.219999999999
7905,Oceania,Toys,2020-02,,
7906,Oceania,Toys,2020-03,2.0,1398.7199999999998
7907,Oceania,Toys,2020-04,,
7908,Oceania,Toys,2020-05,5.0,3138.39
7909,Oceania,Toys,2020-06,,
7910,Oceania,Toys,2020-07,,
7911,Oceania,Toys,2020-08,,
7912,Oceania,Toys,2020-09,2.0,1880.0
7913,Oceania,Toys,2020-10,17.0,7757.45
7914,Oceania,Toys,2020-11,,
7915,Oceania,Toys,2020-12,,
7916,Oceania,Toys,2016-07,3.0,2017.5600000000002
7917,Oceania,Toys,2016-08,,
7918,Oceania,Toys,2017-11,,
7919,Oceania,Toys,2019-11,18.0,7302.4
7920,South America,Automotive,2016-01,,
7921,South America,Automotive,2016-02,9.0,6076.98
7922,South America,Automotive,2016-03,5.0,3625.2000000000003
7923,South America,Automotive,2016-04,,
7924,South America,Automotive,2016-05,2.0,1187.76
7925,South America,Automotive,2016-06,,
