,CustomerContinent,ProductCategory,dateOfPurchase,TotalQuantity,TotalRevenue,AvgPrice,MedPrice,AvgCost,AvgDiscount
6098,South America,Books,2020-03,7,4758.8099999999995,731.0,731.0,402.05,0.07
6099,South America,Books,2020-04,7,3449.3199999999997,508.0,508.0,320.04,0.03
6100,South America,Books,2020-07,3,2075.52,736.0,736.0,169.27999999999997,0.06
6101,South America,Books,2020-11,3,896.6999999999999,305.0,305.0,192.15,0.02
6102,South America,Clothing,2016-05,2,318.78,161.0,161.0,115.92,0.01
6103,South America,Clothing,2016-08,7,3430.0,500.0,500.0,310.0,0.02
6104,South America,Clothing,2016-11,11,6593.799999999999,665.0,665.0,348.96,0.07
6105,South America,Clothing,2016-12,8,1944.32,248.0,248.0,57.03999999999999,0.02
6106,South America,Clothing,2017-04,7,576.24,84.0,84.0,25.200000000000003,0.02
6107,South America,Clothing,2017-07,10,4427.4,471.0,471.0,390.93,0.06
6108,South America,Clothing,2017-11,3,2399.7599999999998,808.0,808.0,298.96,0.01
6109,South America,Clothing,2018-01,1,586.56,624.0,624.0,131.04000000000002,0.06
6110,South America,Clothing,2018-05,5,3846.5,785.0,785.0,525.95,0.02
6111,South America,Clothing,2018-07,5,3271.5,727.0,727.0,152.66999999999996,0.1
6112,South America,Clothing,2018-08,10,7277.200000000001,791.0,791.0,427.14,0.08
6113,South America,Clothing,2018-11,1,958.36,988.0,988.0,741.0,0.03
6114,South America,Clothing,2019-02,7,1335.74,203.0,203.0,131.95,0.06
6115,South America,Clothing,2019-03,2,539.3199999999999,278.0,278.0,125.1,0.03
6116,South America,Clothing,2019-04,5,1992.8,424.0,424.0,271.36,0.06
6117,South America,Clothing,2019-08,7,5852.49,899.0,899.0,476.47,0.07
6118,South America,Clothing,2019-09,15,12836.04,876.5,876.5,560.465,0.02
6119,South America,Clothing,2020-02,2,1517.1599999999999,807.0,807.0,225.96000000000004,0.06
6120,South America,Clothing,2020-03,7,3138.24,467.0,467.0,200.81,0.04
6121,South America,Clothing,2020-04,10,1988.5,205.0,205.0,96.35,0.03
6122,South America,Clothing,2020-06,9,6687.179999999999,766.0,766.0,360.02,0.03
6123,South America,Clothing,2020-07,19,9035.55,474.0,474.0,338.64,0.030000000000000002
6124,South America,Clothing,2020-11,7,2415.21,371.0,371.0,107.58999999999996,0.07
6125,South America,Computers,2016-02,18,13217.76,772.5,772.5,308.37,0.034999999999999996
6126,South America,Computers,2017-01,11,7334.49,775.6666666666666,683.0,445.1133333333333,0.08
6127,South America,Computers,2017-02,6,5072.88,919.0,919.0,450.31,0.08
6128,South America,Computers,2017-04,10,3465.0,385.0,385.0,257.95,0.1
6129,South America,Computers,2017-05,10,7871.5,865.0,865.0,648.75,0.09
6130,South America,Computers,2017-07,7,3451.84,536.0,536.0,402.0,0.08
6131,South America,Computers,2017-08,9,6587.19,787.0,787.0,480.07,0.07
6132,South America,Computers,2017-12,17,9941.939999999999,608.0,608.0,438.71000000000004,0.05500000000000001
6133,South America,Computers,2018-01,3,898.38,322.0,322.0,64.39999999999998,0.07
6134,South America,Computers,2018-02,14,6830.279999999999,491.3333333333333,502.0,241.67333333333332,0.04666666666666667
6135,South America,Computers,2018-03,10,4850.3,533.0,533.0,111.93,0.09
6136,South America,Computers,2018-06,5,1668.3999999999999,344.0,344.0,79.12,0.03
6137,South America,Computers,2018-07,5,2193.1,443.5,443.5,253.46499999999997,0.065
6138,South America,Computers,2018-09,9,160.38,18.0,18.0,7.380000000000001,0.01
6139,South America,Computers,2018-12,6,746.6999999999999,131.0,131.0,95.63,0.05
6140,South America,Computers,2019-01,4,2249.6,592.0,592.0,189.44,0.05
6141,South America,Computers,2019-02,8,4035.6,531.0,531.0,366.39,0.05
6142,South America,Computers,2019-05,22,9863.91,502.3333333333333,546.0,153.52666666666667,0.049999999999999996
6143,South America,Computers,2019-06,8,4127.76,567.0,567.0,209.79,0.09
6144,South America,Computers,2019-07,12,5158.5,484.0,484.0,362.57,0.05
6145,South America,Computers,2019-08,9,4828.139999999999,669.0,669.0,237.01,0.055
6146,South America,Computers,2019-10,2,1561.8,822.0,822.0,443.88,0.05
6147,South America,Computers,2019-12,2,1495.8,831.0,831.0,290.85,0.1
6148,South America,Computers,2020-01,7,4857.3,771.0,771.0,616.8,0.1
6149,South America,Computers,2020-02,2,307.58,169.0,169.0,106.47,0.09
6150,South America,Computers,2020-04,12,3681.3599999999997,241.0,241.0,110.96000000000001,0.035
6151,South America,Computers,2020-05,2,190.07999999999998,99.0,99.0,29.700000000000003,0.04
6152,South America,Computers,2020-06,3,1793.9699999999998,643.0,643.0,411.52,0.07
6153,South America,Computers,2020-07,6,5262.84,886.0,886.0,274.66,0.01
6154,South America,Computers,2020-09,10,2241.0,249.0,249.0,112.05,0.1
6155,South America,Computers,2020-10,2,939.6,522.0,522.0,120.06,0.1
6156,South America,Computers,2020-11,16,4871.580000000001,301.0,301.0,202.755,0.08
6157,South America,Electronics,2016-01,6,1578.72,286.0,286.0,125.84,0.08
6158,South America,Electronics,2016-03,6,3626.52,643.0,643.0,173.61,0.06
6159,South America,Electronics,2016-05,4,1959.3999999999999,505.0,505.0,393.9,0.03
6160,South America,Electronics,2016-06,10,4342.400000000001,472.0,472.0,179.36,0.08
6161,South America,Electronics,2016-09,4,411.59999999999997,105.0,105.0,65.1,0.02
6162,South America,Electronics,2016-11,2,939.3,505.0,505.0,383.8,0.07
6163,South America,Electronics,2017-01,7,2715.3,431.0,431.0,198.26,0.1
6164,South America,Electronics,2017-02,8,1322.3999999999999,174.0,174.0,121.8,0.05
6165,South America,Electronics,2017-03,14,5844.66,493.0,493.0,270.72,0.095
6166,South America,Electronics,2017-07,16,9130.960000000001,637.0,637.0,281.56000000000006,0.07500000000000001
6167,South America,Electronics,2018-01,13,9137.16,766.5,766.5,422.145,0.08
6168,South America,Electronics,2018-02,6,2287.7400000000002,419.0,419.0,142.45999999999998,0.09
6169,South America,Electronics,2018-04,1,855.0,950.0,950.0,427.5,0.1
6170,South America,Electronics,2018-05,3,640.32,232.0,232.0,92.8,0.08
6171,South America,Electronics,2018-07,9,6141.599999999999,718.0,718.0,485.29999999999995,0.065
6172,South America,Electronics,2018-09,1,547.8199999999999,559.0,559.0,469.56,0.02
6173,South America,Electronics,2018-11,4,3188.2,839.0,839.0,646.03,0.05
6174,South America,Electronics,2019-01,9,3483.9,395.0,395.0,86.89999999999998,0.02
6175,South America,Electronics,2019-02,13,7447.7,456.0,336.0,219.4,0.05000000000000001
6176,South America,Electronics,2019-05,7,3300.29,482.0,482.0,231.24,0.045
6177,South America,Electronics,2019-12,10,7506.0,834.0,834.0,592.14,0.1
6178,South America,Electronics,2020-01,2,710.82,359.0,359.0,150.78,0.01
6179,South America,Electronics,2020-05,2,49.92,26.0,26.0,8.579999999999998,0.04
6180,South America,Electronics,2020-08,10,3346.5,345.0,345.0,96.6,0.03
6181,South America,Electronics,2020-12,23,7968.610000000001,406.3333333333333,302.0,259.44666666666666,0.08333333333333333
6182,South America,Games,2016-01,16,1102.8,75.0,75.0,27.0,0.085
6183,South America,Games,2016-04,7,2131.64,331.0,331.0,225.08,0.08
6184,South America,Games,2016-07,10,822.14,117.0,117.0,56.14,0.055
6185,South America,Games,2016-08,5,578.1,123.0,123.0,56.58,0.06
6186,South America,Games,2016-10,3,891.48,323.0,323.0,71.06,0.08
6187,South America,Games,2016-11,6,1913.9399999999998,343.0,343.0,267.54,0.07
6188,South America,Games,2016-12,8,3340.7999999999997,435.0,435.0,134.85000000000002,0.04
6189,South America,Games,2017-01,2,782.8,412.0,412.0,111.24,0.05
6190,South America,Games,2017-06,3,1143.45,385.0,385.0,207.9,0.01
6191,South America,Games,2017-07,13,7486.46,476.0,476.0,243.61,0.03
6192,South America,Games,2017-09,29,12185.8,449.0,435.0,144.8325,0.065
6193,South America,Games,2017-10,3,1366.2,495.0,495.0,193.05,0.08
6194,South America,Games,2017-11,12,6055.0599999999995,727.6666666666666,773.0,376.28666666666663,0.06666666666666667
6195,South America,Games,2018-01,7,705.6,112.0,112.0,84.0,0.1
6196,South America,Games,2018-02,4,2449.92,638.0,638.0,331.76,0.04
6197,South America,Games,2018-04,6,5668.68,974.0,974.0,818.16,0.03
6198,South America,Games,2018-06,7,4179.089999999999,412.0,412.0,333.05,0.075
6199,South America,Games,2018-09,6,1613.04,286.0,286.0,231.66,0.06
6200,South America,Games,2018-12,8,3777.84,477.0,477.0,319.59000000000003,0.01
6201,South America,Games,2019-01,3,705.6,252.0,252.0,187.88,0.1
6202,South America,Games,2019-03,10,2735.3999999999996,291.0,291.0,128.04,0.06
6203,South America,Games,2019-06,4,1415.26,378.0,378.0,192.415,0.065
6204,South America,Games,2019-07,1,496.86,546.0,546.0,234.78,0.09
6205,South America,Games,2019-08,6,631.68,112.0,112.0,64.96000000000001,0.06
6206,South America,Games,2019-09,4,863.04,232.0,232.0,67.28,0.07
6207,South America,Games,2019-10,12,10557.359999999999,679.5,679.5,325.83,0.025
6208,South America,Games,2019-11,5,2056.4,424.0,424.0,199.28,0.03
6209,South America,Games,2019-12,2,96.72,52.0,52.0,10.4,0.07
6210,South America,Games,2020-02,3,929.0999999999999,326.0,326.0,169.52,0.05
6211,South America,Games,2020-06,6,2699.68,447.5,447.5,263.355,0.06
6212,South America,Games,2020-07,3,341.21999999999997,121.0,121.0,29.040000000000006,0.06
6213,South America,Garden,2016-01,7,3285.94,479.0,479.0,215.55,0.02
6214,South America,Garden,2016-08,13,9567.48,750.5,750.5,274.90999999999997,0.030000000000000002
6215,South America,Garden,2016-10,5,2411.5,530.0,530.0,137.8,0.09
6216,South America,Garden,2016-11,2,1451.36,772.0,772.0,247.04,0.06
6217,South America,Garden,2017-03,7,3578.33,527.0,527.0,426.87,0.03
6218,South America,Garden,2017-09,7,548.8,80.0,80.0,58.4,0.02
6219,South America,Garden,2017-10,4,1339.52,368.0,368.0,253.92,0.09
6220,South America,Garden,2017-12,9,7010.19,803.0,803.0,521.95,0.03
6221,South America,Garden,2018-01,4,41.36,11.0,11.0,4.51,0.06
6222,South America,Garden,2018-02,5,3804.75,801.0,801.0,272.34000000000003,0.05
6223,South America,Garden,2018-03,7,4767.7,695.0,695.0,333.6,0.02
6224,South America,Garden,2018-04,6,5211.719999999999,934.0,934.0,382.94000000000005,0.07
6225,South America,Garden,2018-05,3,333.96000000000004,121.0,121.0,56.870000000000005,0.08
6226,South America,Garden,2018-06,9,1034.55,121.0,121.0,42.35,0.05
6227,South America,Garden,2018-08,9,1028.43,126.0,126.0,75.69,0.075
6228,South America,Garden,2018-09,11,4099.63,477.0,477.0,235.84,0.07500000000000001
6229,South America,Garden,2018-12,4,885.6,246.0,246.0,137.76,0.1
6230,South America,Garden,2019-05,17,5487.960000000001,340.5,340.5,185.1,0.07
6231,South America,Garden,2019-06,7,6307.91,929.0,929.0,464.5,0.03
6232,South America,Garden,2019-07,10,5310.5,559.0,559.0,279.5,0.05
6233,South America,Garden,2019-09,3,1214.1,426.0,426.0,255.6,0.05
6234,South America,Garden,2019-11,6,364.56,62.0,62.0,27.9,0.02
6235,South America,Garden,2020-04,6,1755.3600000000001,318.0,318.0,92.22,0.08
6236,South America,Garden,2020-05,12,5298.469999999999,548.3333333333334,633.0,303.8566666666666,0.049999999999999996
6237,South America,Garden,2020-09,9,4075.82,592.0,592.0,183.77,0.055
6238,South America,Grocery,2016-02,3,547.1999999999999,190.0,190.0,68.4,0.04
6239,South America,Grocery,2016-05,2,590.9,311.0,311.0,220.81,0.05
6240,South America,Grocery,2016-10,8,7341.84,927.0,927.0,333.72,0.01
6241,South America,Grocery,2016-11,12,8687.7,784.0,784.0,408.17,0.055
6242,South America,Grocery,2016-12,15,5167.9800000000005,437.5,437.5,322.49,0.09
6243,South America,Grocery,2017-02,5,1870.05,411.0,411.0,308.25,0.09
6244,South America,Grocery,2017-07,1,846.3,910.0,910.0,655.2,0.07
6245,South America,Grocery,2017-08,9,5582.78,685.0,685.0,508.935,0.055
6246,South America,Grocery,2017-12,4,2590.7200000000003,704.0,704.0,394.24,0.08
6247,South America,Grocery,2018-02,10,3369.18,254.0,254.0,82.39999999999999,0.08
6248,South America,Grocery,2018-04,9,7233.3,893.0,893.0,223.25,0.1
6249,South America,Grocery,2018-05,8,3818.08,487.0,487.0,292.2,0.02
6250,South America,Grocery,2018-06,1,618.4499999999999,651.0,651.0,130.20000000000005,0.05
6251,South America,Grocery,2018-07,5,3499.2,729.0,729.0,473.85,0.04
6252,South America,Grocery,2018-08,10,739.1999999999999,77.0,77.0,16.939999999999998,0.04
6253,South America,Grocery,2018-09,10,8780.8,896.0,896.0,519.6800000000001,0.02
6254,South America,Grocery,2019-03,7,1699.11,261.0,261.0,57.41999999999999,0.07
6255,South America,Grocery,2019-04,7,4019.96,586.0,586.0,210.96,0.02
6256,South America,Grocery,2019-05,5,1754.3700000000001,324.5,324.5,214.60000000000002,0.055
6257,South America,Grocery,2019-06,25,9262.04,370.6666666666667,336.0,245.06000000000003,0.06
6258,South America,Grocery,2019-10,2,1175.4,653.0,653.0,182.84,0.1
6259,South America,Grocery,2019-11,4,3150.03,736.0,736.0,482.06,0.045
6260,South America,Grocery,2020-01,9,6861.0599999999995,811.0,811.0,373.06,0.06
6261,South America,Grocery,2020-04,7,6137.95,923.0,923.0,572.26,0.05
6262,South America,Grocery,2020-05,7,6525.19,961.0,961.0,480.5,0.03
6263,South America,Grocery,2020-06,9,5645.370000000001,676.0,676.0,413.21000000000004,0.06
6264,South America,Grocery,2020-10,19,4953.46,252.0,125.0,63.63333333333333,0.023333333333333334
6265,South America,Grocery,2020-12,8,51.52,7.0,7.0,1.75,0.08
6266,South America,Health,2016-02,7,3353.11,350.5,350.5,170.04000000000002,0.065
6267,South America,Health,2016-04,10,997.5,105.0,105.0,86.1,0.05
6268,South America,Health,2016-05,4,808.08,222.0,222.0,66.6,0.09
6269,South America,Health,2016-06,6,3776.44,790.5,790.5,398.46000000000004,0.03
6270,South America,Health,2016-07,10,8017.1,881.0,881.0,484.55,0.09
6271,South America,Health,2016-08,9,1859.49,213.0,213.0,70.28999999999999,0.03
6272,South America,Health,2016-11,4,660.48,172.0,172.0,68.8,0.04
6273,South America,Health,2017-02,8,2391.84,302.0,302.0,178.18,0.01
6274,South America,Health,2017-06,5,598.5,126.0,126.0,83.16,0.05
6275,South America,Health,2017-09,5,4437.0,986.0,986.0,285.94000000000005,0.1
6276,South America,Health,2018-03,3,47.94,17.0,17.0,3.5700000000000003,0.06
6277,South America,Health,2018-06,14,2984.13,270.0,270.0,185.31,0.065
6278,South America,Health,2018-10,16,13455.92,888.5,888.5,501.91999999999996,0.055
6279,South America,Health,2019-01,10,3744.0,416.0,416.0,199.68,0.1
6280,South America,Health,2019-03,5,3514.5,710.0,710.0,220.1,0.01
6281,South America,Health,2019-04,1,6.859999999999999,7.0,7.0,4.2,0.02
6282,South America,Health,2019-11,11,5463.65,492.0,579.0,202.65,0.05333333333333334
6283,South America,Health,2019-12,11,8141.13,505.0,505.0,283.79,0.04
6284,South America,Health,2020-03,16,8443.32,516.3333333333334,514.0,264.88,0.07333333333333333
6285,South America,Health,2020-06,9,7578.7699999999995,737.0,707.0,323.77,0.05000000000000001
6286,South America,Health,2020-08,15,9704.88,631.5,631.5,240.46500000000003,0.06
6287,South America,Health,2020-11,7,6053.599999999999,920.0,920.0,404.8,0.06
6288,South America,Home,2016-04,4,1684.2599999999998,526.0,526.0,257.0,0.05500000000000001
6289,South America,Home,2016-07,1,333.96000000000004,363.0,363.0,294.03,0.08
6290,South America,Home,2016-08,13,3451.3199999999997,216.5,216.5,104.235,0.025
6291,South America,Home,2017-02,7,3783.3599999999997,563.0,563.0,219.57,0.04
6292,South America,Home,2017-03,7,3402.82,481.5,481.5,254.515,0.08
6293,South America,Home,2017-06,1,480.7,506.0,506.0,425.04,0.05
6294,South America,Home,2017-08,3,973.88,299.0,299.0,188.56,0.03
6295,South America,Home,2017-11,7,5560.099999999999,845.0,845.0,253.5,0.06
6296,South America,Home,2018-02,2,103.67999999999999,54.0,54.0,11.340000000000003,0.04
6297,South America,Home,2018-07,15,4199.85,219.0,315.0,131.65666666666667,0.056666666666666664
6298,South America,Home,2018-09,6,3337.2000000000003,618.0,618.0,494.4,0.1
6299,South America,Home,2018-11,6,2511.7999999999997,549.5,549.5,367.925,0.05
6300,South America,Home,2018-12,5,4626.75,995.0,995.0,626.85,0.07
6301,South America,Home,2019-01,2,388.0,200.0,200.0,102.0,0.03
6302,South America,Home,2019-02,3,58.589999999999996,21.0,21.0,12.6,0.07
6303,South America,Home,2019-04,9,2393.2799999999997,277.0,277.0,121.88,0.04
6304,South America,Home,2019-05,13,7572.6900000000005,577.0,666.0,341.03000000000003,0.043333333333333335
6305,South America,Home,2019-08,13,9750.57,610.0,763.0,149.24,0.05000000000000001
6306,South America,Home,2019-11,15,9581.34,670.5,670.5,399.81,0.045
6307,South America,Home,2019-12,6,1501.56,258.0,258.0,178.01999999999998,0.03
6308,South America,Home,2020-02,8,2948.7999999999997,388.0,388.0,213.4,0.05
6309,South America,Home,2020-04,10,7439.9,767.0,767.0,214.76,0.03
6310,South America,Home,2020-07,10,4587.2,488.0,488.0,180.56,0.06
6311,South America,Home,2020-09,6,3755.3399999999997,673.0,673.0,296.12,0.07
6312,South America,Home,2020-11,11,5663.52,520.5,520.5,203.64,0.015
6313,South America,Home,2020-12,3,2815.7999999999997,988.0,988.0,839.8,0.05
6314,South America,Industrial,2016-02,3,1115.04,404.0,404.0,96.95999999999998,0.08
6315,South America,Industrial,2016-03,9,7611.16,549.0,549.0,216.755,0.045
6316,South America,Industrial,2016-04,6,1893.9399999999998,531.0,531.0,422.67,0.08
6317,South America,Industrial,2016-09,1,167.44,184.0,184.0,79.12,0.09
6318,South America,Industrial,2016-10,7,4999.679999999999,744.0,744.0,602.64,0.04
6319,South America,Industrial,2016-11,1,414.71999999999997,432.0,432.0,272.16,0.04
6320,South America,Industrial,2017-01,1,188.6,205.0,205.0,129.15,0.08
6321,South America,Industrial,2017-02,5,2682.0,596.0,596.0,280.12,0.1
6322,South America,Industrial,2017-05,5,1236.92,261.5,261.5,89.475,0.09
6323,South America,Industrial,2017-07,4,2842.56,756.0,756.0,332.64,0.06
6324,South America,Industrial,2017-11,6,4167.6,755.0,755.0,241.6,0.08
6325,South America,Industrial,2017-12,1,340.34000000000003,374.0,374.0,287.98,0.09
6326,South America,Industrial,2018-01,10,1032.3,111.0,111.0,86.58,0.07
6327,South America,Industrial,2018-02,3,810.81,273.0,273.0,133.77,0.01
6328,South America,Industrial,2018-07,9,1728.54,198.0,198.0,142.56,0.03
6329,South America,Industrial,2018-09,7,2030.4900000000002,573.0,573.0,400.495,0.01
6330,South America,Industrial,2018-12,7,5203.52,808.0,808.0,202.0,0.08
6331,South America,Industrial,2019-01,1,209.61999999999998,223.0,223.0,95.89,0.06
6332,South America,Industrial,2019-02,4,1747.2,480.0,480.0,307.2,0.09
6333,South America,Industrial,2019-03,9,7565.400000000001,934.0,934.0,289.54,0.1
6334,South America,Industrial,2019-07,13,726.13,60.5,60.5,49.08,0.065
6335,South America,Industrial,2019-09,9,2456.42,382.0,382.0,296.73,0.034999999999999996
6336,South America,Industrial,2019-11,5,2673.72,675.5,675.5,268.765,0.07500000000000001
6337,South America,Industrial,2019-12,8,977.5999999999999,130.0,130.0,65.0,0.06
6338,South America,Industrial,2020-04,4,272.32,74.0,74.0,34.78,0.08
6339,South America,Industrial,2020-05,1,401.76,432.0,432.0,250.56,0.07
6340,South America,Industrial,2020-11,3,1627.0800000000002,596.0,596.0,226.48,0.09
6341,South America,Industrial,2020-12,8,6882.48,869.0,869.0,608.3,0.01
6342,South America,Jewelery,2016-01,5,203.7,42.0,42.0,11.760000000000002,0.03
6343,South America,Jewelery,2016-02,4,1954.68,537.0,537.0,166.47000000000003,0.09
6344,South America,Jewelery,2016-04,10,1069.2,108.0,108.0,34.56,0.01
6345,South America,Jewelery,2016-05,4,1869.84,477.0,477.0,205.11,0.02
6346,South America,Jewelery,2016-06,6,2904.76,612.0,612.0,258.655,0.03
6347,South America,Jewelery,2016-07,8,4420.8,614.0,614.0,165.77999999999997,0.1
6348,South America,Jewelery,2016-08,9,253.89000000000001,31.0,31.0,23.87,0.09
6349,South America,Jewelery,2016-10,1,412.23,453.0,453.0,231.03,0.09
6350,South America,Jewelery,2016-11,8,3932.16,512.0,512.0,107.51999999999998,0.04
6351,South America,Jewelery,2017-04,2,1838.16,999.0,999.0,769.23,0.08
6352,South America,Jewelery,2017-08,10,4940.0,520.0,520.0,249.6,0.05
6353,South America,Jewelery,2017-09,31,13710.24,473.5,446.5,284.385,0.07250000000000001
6354,South America,Jewelery,2018-04,6,5454.9,957.0,957.0,555.06,0.05
6355,South America,Jewelery,2018-05,2,908.8199999999999,459.0,459.0,137.7,0.01
6356,South America,Jewelery,2018-06,1,231.82999999999998,239.0,239.0,184.03,0.03
6357,South America,Jewelery,2018-08,8,3254.1600000000003,447.0,447.0,263.73,0.09
6358,South America,Jewelery,2018-09,10,5344.7,551.0,551.0,429.78,0.03
6359,South America,Jewelery,2018-11,8,3376.48,449.0,449.0,134.7,0.06
6360,South America,Jewelery,2019-02,7,2400.3,381.0,381.0,140.97,0.1
6361,South America,Jewelery,2019-07,6,1764.18,297.0,297.0,86.13,0.01
6362,South America,Jewelery,2019-09,2,522.24,272.0,272.0,141.44,0.04
6363,South America,Jewelery,2019-10,6,4013.8199999999997,787.0,787.0,564.37,0.07
6364,South America,Jewelery,2019-11,2,1420.2,789.0,789.0,288.255,0.1
6365,South America,Jewelery,2020-01,10,8074.599999999999,859.0,859.0,635.66,0.06
6366,South America,Jewelery,2020-02,7,3943.45,593.0,593.0,438.82,0.05
6367,South America,Jewelery,2020-03,15,7234.400000000001,592.0,578.0,209.64666666666668,0.08666666666666667
6368,South America,Jewelery,2020-05,5,3426.15,753.0,753.0,293.67,0.09
6369,South America,Jewelery,2020-06,9,3158.1,310.0,310.0,201.77499999999998,0.07
6370,South America,Jewelery,2020-09,3,907.2,336.0,336.0,141.12,0.1
6371,South America,Jewelery,2020-11,8,3967.92,501.0,501.0,135.26999999999998,0.01
6372,South America,Jewelery,2020-12,4,1734.72,446.0,446.0,158.01,0.060000000000000005
6373,South America,Kids,2016-01,7,1755.6,264.0,264.0,124.08,0.05
6374,South America,Kids,2016-03,5,2164.5,481.0,481.0,269.36,0.1
6375,South America,Kids,2016-05,1,24.75,25.0,25.0,9.75,0.01
6376,South America,Kids,2016-06,11,5496.12,492.3333333333333,413.0,204.48000000000002,0.07
6377,South America,Kids,2016-07,7,2824.3199999999997,661.0,661.0,556.99,0.04
6378,South America,Kids,2016-08,6,1441.8,267.0,267.0,189.57,0.1
